# Telluric spectrum deduced by L. Wallace, K. Hinkle and W. Livingston for their atlas of the solar photosphere
# from 13,500 to 20,000 cm-1 (N.S.O. Technical Report #98-001), Kitt Peak FTS. See README.md for the licence.
# Columns: wavenumber as observed (cm-1), telluric transmission (-1 where it could not be deduced).
# Extracted from the first two columns of the files sp13500 to sp19950, overlaps between segments removed.
13501.020 0.99997E+00
13501.040 0.99981E+00
13501.060 0.99950E+00
13501.080 0.99881E+00
13501.100 0.99787E+00
13501.120 0.99732E+00
13501.140 0.99776E+00
13501.160 0.99903E+00
13501.180 0.10002E+01
13501.200 0.10005E+01
13501.220 0.99991E+00
13501.240 0.99924E+00
13501.260 0.99927E+00
13501.280 0.99993E+00
13501.300 0.10005E+01
13501.320 0.10007E+01
13501.340 0.10006E+01
13501.360 0.10009E+01
13501.380 0.10017E+01
13501.400 0.10023E+01
13501.420 0.10017E+01
13501.440 0.10002E+01
13501.460 0.99877E+00
13501.480 0.99843E+00
13501.500 0.99933E+00
13501.520 0.10006E+01
13501.540 0.10012E+01
13501.560 0.10010E+01
13501.580 0.10005E+01
13501.600 0.10001E+01
13501.620 0.99979E+00
13501.640 0.99941E+00
13501.660 0.99895E+00
13501.680 0.99888E+00
13501.700 0.99952E+00
13501.720 0.10005E+01
13501.740 0.10011E+01
13501.760 0.10009E+01
13501.780 0.10003E+01
13501.800 0.99992E+00
13501.820 0.10002E+01
13501.840 0.10005E+01
13501.860 0.10004E+01
13501.880 0.99970E+00
13501.900 0.99922E+00
13501.920 0.99941E+00
13501.940 0.99997E+00
13501.960 0.10001E+01
13501.980 0.99943E+00
13502.000 0.99848E+00
13502.020 0.99801E+00
13502.040 0.99817E+00
13502.060 0.99820E+00
13502.080 0.99730E+00
13502.100 0.99543E+00
13502.120 0.99345E+00
13502.140 0.99230E+00
13502.160 0.99221E+00
13502.180 0.99275E+00
13502.200 0.99339E+00
13502.220 0.99398E+00
13502.240 0.99462E+00
13502.260 0.99526E+00
13502.280 0.99575E+00
13502.300 0.99607E+00
13502.320 0.99649E+00
13502.340 0.99716E+00
13502.360 0.99790E+00
13502.380 0.99827E+00
13502.400 0.99812E+00
13502.420 0.99778E+00
13502.440 0.99773E+00
13502.460 0.99794E+00
13502.480 0.99792E+00
13502.500 0.99728E+00
13502.520 0.99618E+00
13502.540 0.99521E+00
13502.560 0.99462E+00
13502.580 0.99406E+00
13502.600 0.99298E+00
13502.620 0.99125E+00
13502.640 0.98918E+00
13502.660 0.98671E+00
13502.680 0.98277E+00
13502.700 0.97575E+00
13502.720 0.96508E+00
13502.740 0.95267E+00
13502.760 0.94317E+00
13502.780 0.94140E+00
13502.800 0.94822E+00
13502.820 0.95982E+00
13502.840 0.97132E+00
13502.860 0.97985E+00
13502.880 0.98513E+00
13502.900 0.98839E+00
13502.920 0.99092E+00
13502.940 0.99319E+00
13502.960 0.99490E+00
13502.980 0.99576E+00
13503.000 0.99598E+00
13503.020 0.99621E+00
13503.040 0.99690E+00
13503.060 0.99790E+00
13503.080 0.99869E+00
13503.100 0.99898E+00
13503.120 0.99896E+00
13503.140 0.99902E+00
13503.160 0.99918E+00
13503.180 0.99914E+00
13503.200 0.99870E+00
13503.220 0.99820E+00
13503.240 0.99827E+00
13503.260 0.99911E+00
13503.280 0.10002E+01
13503.300 0.10009E+01
13503.320 0.10008E+01
13503.340 0.10005E+01
13503.360 0.10005E+01
13503.380 0.10006E+01
13503.400 0.10003E+01
13503.420 0.99940E+00
13503.440 0.99848E+00
13503.460 0.99837E+00
13503.480 0.99924E+00
13503.500 0.10003E+01
13503.520 0.10005E+01
13503.540 0.99966E+00
13503.560 0.99834E+00
13503.580 0.99737E+00
13503.600 0.99695E+00
13503.620 0.99669E+00
13503.640 0.99630E+00
13503.660 0.99601E+00
13503.680 0.99620E+00
13503.700 0.99688E+00
13503.720 0.99770E+00
13503.740 0.99845E+00
13503.760 0.99927E+00
13503.780 0.10002E+01
13503.800 0.10009E+01
13503.820 0.10006E+01
13503.840 0.99938E+00
13503.860 0.99815E+00
13503.880 0.99804E+00
13503.900 0.99916E+00
13503.920 0.10003E+01
13503.940 0.10002E+01
13503.960 0.99883E+00
13503.980 0.99745E+00
13504.000 0.99743E+00
13504.020 0.99873E+00
13504.040 0.10001E+01
13504.060 0.10002E+01
13504.080 0.99936E+00
13504.100 0.99865E+00
13504.120 0.99906E+00
13504.140 0.10004E+01
13504.160 0.10016E+01
13504.180 0.10019E+01
13504.200 0.10014E+01
13504.220 0.10004E+01
13504.240 0.99942E+00
13504.260 0.99862E+00
13504.280 0.99816E+00
13504.300 0.99830E+00
13504.320 0.99906E+00
13504.340 0.99998E+00
13504.360 0.10004E+01
13504.380 0.10001E+01
13504.400 0.99960E+00
13504.420 0.99957E+00
13504.440 0.10001E+01
13504.460 0.10004E+01
13504.480 0.10001E+01
13504.500 0.99915E+00
13504.520 0.99846E+00
13504.540 0.99859E+00
13504.560 0.99935E+00
13504.580 0.99997E+00
13504.600 0.10000E+01
13504.620 0.99970E+00
13504.640 0.99965E+00
13504.660 0.99999E+00
13504.680 0.10003E+01
